RR_l_0,RR_l_0.RR_l_1,RR_l_1,RR_l_1.RR_l_2,RR_l_2,RR_l_2.RR_l_3,RR_l_3,RR_l_3.RR_l_4,RR_r_0,RR_r_0.RR_r_1,RR_r_1,RR_r_1.RR_r_2,RR_r_2,RR_r_2.RR_r_3,RR_r_3,RR_r_3.RR_r_4,seq_size,signal_mean,signal_std,wl_side,wr_side,P_val,Q_val,R_val,S_val,T_val,P_pos,Q_pos,R_pos,S_pos,T_pos,label,is_outlier
0.0887096774193548,0.175873612972669,0.0878136200716846,0.170997191884125,0.0905017921146953,0.678747730626074,0.133730834752981,0.47732369567232,0.0958781362007168,0.153299492385787,0.0958781362007168,0.194155234818356,0.137137989778535,0.187123920495505,0.0940860215053763,0.175827812810043,0.146135265700483,0.482247752908131,0.0831269243122884,0.259842519685039,0.0960307298335467,0.354395167354331,0.411629144316117,0.385872188411179,0.412072553473674,0.386486685626701,0.364705882352941,0.523255813953488,0.469613259668508,0.455555555555556,0.788888888888889,0,False
0.0878136200716846,0.170997191884125,0.0905017921146953,0.177094464441365,0.0887096774193548,0.674136984718491,0.140545144804089,0.483916983665249,0.0958781362007168,0.157506699877037,0.0922939068100358,0.187123920495505,0.138841567291312,0.190617876069514,0.0931899641577061,0.179520813264741,0.157004830917874,0.488160700538613,0.135493815453171,0.295275590551181,0.0960307298335467,0.364636061571018,0.420299067546248,0.450836331240803,0.420256403953114,0.383922595583312,0.388235294117647,0.540697674418605,0.49171270718232,0.477777777777778,0.822222222222222,0,False
0.0905017921146953,0.177094464441365,0.0887096774193548,0.165283782643542,0.0958781362007168,0.678247576088726,0.1396933560477,0.479606608399833,0.0922939068100358,0.151221699729065,0.0940860215053763,0.190617876069514,0.137989778534923,0.194244604316546,0.0896057347670251,0.178370756032951,0.153381642512077,0.487677190320731,0.122676848806199,0.295275590551181,0.0921895006402049,0.360046160235724,0.415456635431646,0.436037356949073,0.422473956622108,0.387931299074653,0.382352941176471,0.546511627906977,0.502762430939227,0.488888888888889,0.844444444444444,0,False
0.0958781362007168,0.17581329080726,0.0949820788530466,0.168929603700834,0.0994623655913978,0.683031458531935,0.13458262350937,0.483949823720758,0.0931899641577061,0.15758658356358,0.0896057347670251,0.193115185271138,0.132027257240204,0.189448441247002,0.0869175627240143,0.16860856217628,0.153381642512077,0.478944319544005,0.0861196414887841,0.291338582677165,0.0934699103713188,0.357018512637124,0.425737886102864,0.392215918496821,0.410938116133955,0.386901137167965,0.341176470588235,0.552325581395349,0.49171270718232,0.477777777777778,0.833333333333333,0,False
0.0949820788530466,0.168929603700834,0.0994623655913978,0.188067471459901,0.0896057347670251,0.678268050251073,0.133730834752981,0.487153951392243,0.0896057347670251,0.156577042737842,0.0869175627240143,0.189448441247002,0.132027257240204,0.183528177458033,0.0913978494623656,0.166550948732481,0.148550724637681,0.484177234563101,0.0973839336244736,0.28740157480315,0.089628681177977,0.366058349112567,0.415868006968301,0.419470786149103,0.422252461336442,0.385987727130942,0.388235294117647,0.552325581395349,0.497237569060773,0.483333333333333,0.838888888888889,0,False
0.0896057347670251,0.175865736511579,0.0887096774193548,0.18098274164023,0.0842293906810036,0.671854868995002,0.140545144804089,0.483180428134556,0.0869175627240143,0.148007614213198,0.0913978494623656,0.181507488619882,0.142248722316865,0.190589696917165,0.0967741935483871,0.18440461794769,0.140096618357488,0.475533280225492,0.0784375604006791,0.267716535433071,0.087067861715749,0.358675408071369,0.411890471808652,0.369992209468942,0.403755543504618,0.378865660874295,0.388235294117647,0.546511627906977,0.486187845303867,0.472222222222222,0.844444444444444,0,False
0.0887096774193548,0.18098274164023,0.0842293906810036,0.159438016432134,0.0958781362007168,0.677788369876072,0.140545144804089,0.486181548806199,0.0913978494623656,0.146201404298003,0.0976702508960574,0.190589696917165,0.141396933560477,0.199040767386092,0.0896057347670251,0.173423736349237,0.144927536231884,0.467067882380261,0.0838110189893009,0.267716535433071,0.0921895006402049,0.341078600260826,0.408252052126191,0.367772190482897,0.393071126229368,0.372669724957205,0.358823529411765,0.534883720930233,0.475138121546961,0.461111111111111,0.866666666666667,0,False
0.0842293906810036,0.159438016432134,0.0958781362007168,0.174637008581793,0.0958781362007168,0.679659421276696,0.137137989778535,0.481698279581996,0.0976702508960574,0.154319613479298,0.0967741935483871,0.199040767386092,0.13458262350937,0.188256941616518,0.0905017921146953,0.182202117796556,0.154589371980676,0.476902302743817,0.0946472121266962,0.283464566929134,0.0973111395646607,0.360537599336946,0.412860368322815,0.406704886509592,0.421494461724871,0.383812311720308,0.376470588235294,0.534883720930233,0.480662983425414,0.466666666666667,0.805555555555555,0,False
0.0958781362007168,0.174637008581793,0.0958781362007168,0.179429810693009,0.0922939068100358,0.676864323018709,0.138841567291312,0.483926076943406,0.0967741935483871,0.161873674741375,0.0896057347670251,0.188256941616518,0.135434412265758,0.19687779188414,0.0851254480286738,0.168532252728109,0.159420289855072,0.482260809657485,0.0893650625043806,0.299212598425197,0.0973111395646607,0.359217482051355,0.418747893191524,0.390753904598378,0.419013691531498,0.384398974090597,0.382352941176471,0.546511627906977,0.49171270718232,0.477777777777778,0.855555555555556,0,False
0.0922939068100358,0.172270011220119,0.0940860215053763,0.175827812810043,0.0931899641577061,0.679694947569113,0.13458262350937,0.485518397948111,0.0905017921146953,0.1599402806808,0.0851254480286738,0.183453237410072,0.13458262350937,0.193115185271138,0.0869175627240143,0.162945476158979,0.146135265700483,0.484639571524377,0.0832542847544048,0.275590551181102,0.0909090909090909,0.355387413780953,0.427022583399796,0.376611928968409,0.401113261229975,0.394693573985414,0.364705882352941,0.546511627906977,0.486187845303867,0.477777777777778,0.805555555555555,0,False
0.0940860215053763,0.175827812810043,0.0931899641577061,0.179520813264741,0.0896057347670251,0.679245979273655,0.132027257240204,0.483180428134556,0.0851254480286738,0.147940628413545,0.0896057347670251,0.193115185271138,0.132027257240204,0.177966717535063,0.0958781362007168,0.17581329080726,0.142512077294686,0.49858432388141,0.092326596983294,0.279527559055118,0.0857874519846351,0.374295167652544,0.433035675288139,0.415302472953885,0.426287767511636,0.395511671230548,0.347058823529412,0.558139534883721,0.497237569060773,0.483333333333333,0.805555555555555,0,False
0.0896057347670251,0.178370756032951,0.0869175627240143,0.174637008581793,0.0869175627240143,0.675434938036225,0.136286201022147,0.478117160175063,0.0869175627240143,0.143036455929857,0.0958781362007168,0.19060361466924,0.1396933560477,0.182762025673579,0.100358422939068,0.18416344240779,0.142512077294686,0.489468542455667,0.0953272000532937,0.275590551181102,0.087067861715749,0.367352684825679,0.423150157336966,0.405267697395823,0.416123328160488,0.383781544297147,0.388235294117647,0.552325581395349,0.497237569060773,0.483333333333333,0.811111111111111,0,False
0.0869175627240143,0.174637008581793,0.0869175627240143,0.16860856217628,0.0913978494623656,0.674631670881307,0.142248722316865,0.483908109502229,0.0958781362007168,0.154332053980438,0.0949820788530466,0.182762025673579,0.144804088586031,0.198803919827101,0.0931899641577061,0.183349085967826,0.148550724637681,0.479246104216463,0.0799936202751459,0.267716535433071,0.0960307298335467,0.354358757125864,0.412977701513772,0.361600538757743,0.404170184187889,0.383589017409392,0.376470588235294,0.52906976744186,0.475138121546961,0.466666666666667,0.794444444444445,0,False
0.0913978494623656,0.166550948732481,0.0976702508960574,0.175799118732254,0.0967741935483871,0.681601525262155,0.13458262350937,0.482420710480257,0.100358422939068,0.161661966535063,0.0931899641577061,0.198004177303318,0.132027257240204,0.189448441247002,0.0869175627240143,0.172179552722221,0.159420289855072,0.506804355480465,0.0921401527403091,0.291338582677165,0.0998719590268886,0.389659850625907,0.440021816928052,0.436343590518826,0.431512103486777,0.398729867777207,0.376470588235294,0.540697674418605,0.480662983425414,0.466666666666667,0.811111111111111,0,False
0.0967741935483871,0.18440461794769,0.0896057347670251,0.173423736349237,0.0905017921146953,0.680741696106469,0.130323679727428,0.479357798165138,0.0869175627240143,0.153299492385787,0.0869175627240143,0.18703508530755,0.133730834752981,0.185896282973621,0.0913978494623656,0.171086512539282,0.146135265700483,0.484386830994463,0.080047850103347,0.28740157480315,0.087067861715749,0.363779035917433,0.416960553915404,0.373690156056072,0.416901437706343,0.382784285582653,0.352941176470588,0.563953488372093,0.502762430939227,0.494444444444445,0.822222222222222,0,False
0.0896057347670251,0.173423736349237,0.0905017921146953,0.182202117796556,0.0851254480286738,0.675405147759771,0.13458262350937,0.485518397948111,0.0869175627240143,0.151142293640273,0.0887096774193548,0.185896282973621,0.136286201022147,0.185961660119757,0.0940860215053763,0.168895631052733,0.140096618357488,0.482394685143463,0.0814562760046128,0.267716535433071,0.087067861715749,0.353074285534204,0.418802623644842,0.386193770414894,0.409977310017015,0.389127738886705,0.376470588235294,0.546511627906977,0.486187845303867,0.472222222222222,0.861111111111111,0,False
0.0905017921146953,0.182202117796556,0.0851254480286738,0.168532252728109,0.0896057347670251,0.679245979273655,0.132027257240204,0.47585951255676,0.0887096774193548,0.150124365482234,0.0913978494623656,0.185961660119757,0.138841567291312,0.183810094781318,0.0985663082437276,0.181781833951292,0.141304347826087,0.491320947075952,0.0925411020157625,0.267716535433071,0.088348271446863,0.373959896770964,0.419931435717506,0.409419407793396,0.427434432859196,0.389346576026896,0.382352941176471,0.546511627906977,0.49171270718232,0.477777777777778,0.8,0,False
0.0851254480286738,0.168532252728109,0.0896057347670251,0.178370756032951,0.0869175627240143,0.673224138429095,0.140545144804089,0.483916983665249,0.0913978494623656,0.150182803400704,0.0940860215053763,0.183810094781318,0.143100511073254,0.196465050182077,0.0931899641577061,0.173453509900956,0.146135265700483,0.486980192902515,0.109059070279866,0.271653543307087,0.0921895006402049,0.365662682823874,0.41285309986291,0.420035974840021,0.419983284886439,0.382828076458574,0.370588235294118,0.52906976744186,0.480662983425414,0.466666666666667,0.816666666666667,0,False
0.0896057347670251,0.178370756032951,0.0869175627240143,0.162945476158979,0.0958781362007168,0.678247576088726,0.1396933560477,0.478917071415722,0.0940860215053763,0.148259608411893,0.0985663082437276,0.196465050182077,0.137989778534923,0.188286180871254,0.0940860215053763,0.179490097512018,0.152173913043478,0.478522901655703,0.0760805895475215,0.283464566929134,0.0947503201024328,0.358479659732802,0.412788043534855,0.371160239922901,0.40954212944617,0.381754572502395,0.370588235294118,0.540697674418605,0.480662983425414,0.466666666666667,0.811111111111111,0,False
0.0869175627240143,0.162945476158979,0.0958781362007168,0.17581329080726,0.0949820788530466,0.675130376268715,0.144804088586031,0.489145618605353,0.0985663082437276,0.159571347997744,0.0931899641577061,0.188286180871254,0.138841567291312,0.194214439768939,0.0905017921146953,0.180900329522587,0.158212560386473,0.486205397424464,0.0839027058903958,0.291338582677165,0.0985915492957746,0.359290200975806,0.417239142016604,0.385195570290584,0.410652944838225,0.397718703357939,0.335294117647059,0.540697674418605,0.480662983425414,0.466666666666667,0.838888888888889,0,False
0.0958781362007168,0.17581329080726,0.0949820788530466,0.167828410288507,0.100358422939068,0.681507373277313,0.137989778534923,0.48863569103285,0.0931899641577061,0.152260596057426,0.0940860215053763,0.194214439768939,0.135434412265758,0.195599364664112,0.0860215053763441,0.177175301805167,0.157004830917874,0.504591699023696,0.0996867958211,0.303149606299213,0.0934699103713188,0.383869219444447,0.428167972834676,0.450533175866694,0.427703445321289,0.396241073012061,0.394117647058824,0.552325581395349,0.497237569060773,0.483333333333333,0.783333333333333,0,False
0.0949820788530466,0.167828410288507,0.100358422939068,0.18416344240779,0.0931899641577061,0.681189458470433,0.132027257240204,0.483180428134556,0.0940860215053763,0.157559620725984,0.0905017921146953,0.195599364664112,0.131175468483816,0.191941183894989,0.0842293906810036,0.1605216218762,0.153381642512077,0.492168138574198,0.0897800413137078,0.28740157480315,0.0947503201024328,0.37461219992744,0.415323245368787,0.400281862381101,0.416627185149464,0.386769000557072,0.376470588235294,0.546511627906977,0.49171270718232,0.472222222222222,0.8,0,False
0.100358422939068,0.18416344240779,0.0931899641577061,0.183349085967826,0.0869175627240143,0.677788369876072,0.132027257240204,0.481641636962153,0.0905017921146953,0.158797547630035,0.0860215053763441,0.191941183894989,0.129471890971039,0.175586360180149,0.0949820788530466,0.166740096331296,0.150966183574879,0.476566819323977,0.0950026207939668,0.291338582677165,0.0909090909090909,0.362149450393597,0.405647586999989,0.396345869705388,0.402389960426996,0.376700326606424,0.388235294117647,0.552325581395349,0.497237569060773,0.488888888888889,0.833333333333333,0,False
0.0931899641577061,0.183349085967826,0.0869175627240143,0.174637008581793,0.0869175627240143,0.676829009126071,0.133730834752981,0.480915519877676,0.0860215053763441,0.15552765161635,0.0842293906810036,0.175586360180149,0.1396933560477,0.18169324189771,0.101254480286738,0.178081835099229,0.142512077294686,0.466020096648478,0.0826953472792835,0.279527559055118,0.0857874519846351,0.346662372891472,0.407507211340655,0.361665177388286,0.406429487414225,0.378534396589481,0.388235294117647,0.558139534883721,0.497237569060773,0.488888888888889,0.833333333333333,0,False
0.0869175627240143,0.172179552722221,0.0887096774193548,0.171019940738485,0.0913978494623656,0.676402299590027,0.138841567291312,0.479585335663317,0.0949820788530466,0.146367441446255,0.101254480286738,0.192831449126413,0.143100511073254,0.206671026814911,0.0860215053763441,0.179781282847833,0.144927536231884,0.480591101974842,0.100453376383677,0.259842519685039,0.0947503201024328,0.360864667009252,0.413589198301089,0.405889488512299,0.402211907758404,0.385628481580618,0.341176470588235,0.523255813953488,0.469613259668508,0.455555555555556,0.788888888888889,0,False
0.0887096774193548,0.171019940738485,0.0913978494623656,0.171086512539282,0.0940860215053763,0.675547006219075,0.143100511073254,0.487654320987655,0.101254480286738,0.156323422770123,0.0985663082437276,0.206671026814911,0.131175468483816,0.194500399680256,0.0824372759856631,0.164869399215897,0.160628019323671,0.481548424454148,0.0852720703159939,0.291338582677165,0.101152368758003,0.368215167276776,0.421262383677262,0.393023369310613,0.413633542839942,0.381892601524189,0.364705882352941,0.534883720930233,0.475138121546961,0.461111111111111,0.8,0,False
0.0913978494623656,0.171086512539282,0.0940860215053763,0.168895631052733,0.0985663082437276,0.680577622427003,0.137989778534923,0.482439353858277,0.0985663082437276,0.168694047069681,0.0860215053763441,0.194500399680256,0.127768313458262,0.179856115107914,0.0896057347670251,0.172225630019588,0.164251207729469,0.467019987657927,0.082541764959053,0.311023622047244,0.0985915492957746,0.35010026464927,0.407419811617867,0.359040025773229,0.398640642031694,0.372525993038561,0.370588235294118,0.552325581395349,0.49171270718232,0.477777777777778,0.811111111111111,0,False
0.0940860215053763,0.168895631052733,0.0985663082437276,0.181781833951292,0.0931899641577061,0.677326346447391,0.138841567291312,0.486219298751755,0.0860215053763441,0.157815228426397,0.0824372759856631,0.179856115107914,0.13458262350937,0.187080335731415,0.0913978494623656,0.179583426145293,0.14975845410628,0.462974928296541,0.0918055930022224,0.303149606299213,0.0857874519846351,0.343472104177232,0.415300323564315,0.393142364810251,0.398223114213765,0.379230079511193,0.394117647058824,0.575581395348837,0.513812154696133,0.505555555555556,0.861111111111111,0,False
0.0985663082437276,0.181781833951292,0.0931899641577061,0.173453509900956,0.0940860215053763,0.67968295651444,0.135434412265758,0.48710234719409,0.0824372759856631,0.1447253100302,0.0896057347670251,0.187080335731415,0.136286201022147,0.19430609358667,0.0878136200716846,0.17219510624032,0.135265700483092,0.471858690109498,0.1023022898157,0.263779527559055,0.0832266325224072,0.361216538899677,0.405914691747859,0.411701063129962,0.412856535420627,0.378024188758257,0.388235294117647,0.552325581395349,0.497237569060773,0.483333333333333,0.844444444444444,0,False
0.0940860215053763,0.179490097512018,0.0905017921146953,0.180900329522587,0.0860215053763441,0.678779288545482,0.129471890971039,0.474341761766241,0.0913978494623656,0.157641546270989,0.0878136200716846,0.18705035971223,0.13458262350937,0.181411234648645,0.0958781362007168,0.171192182064357,0.147342995169082,0.468836676297198,0.0841043119694621,0.275590551181102,0.0921895006402049,0.358604642209959,0.40360796558203,0.367508129992042,0.405043973003136,0.369957614080475,0.352941176470588,0.540697674418605,0.486187845303867,0.472222222222222,0.844444444444444,0,False
0.0905017921146953,0.180900329522587,0.0860215053763441,0.177175301805167,0.0842293906810036,0.672277895324234,0.1396933560477,0.478235599191659,0.0878136200716846,0.15115594679689,0.0896057347670251,0.181411234648645,0.140545144804089,0.186065433367592,0.0985663082437276,0.180554501985979,0.146135265700483,0.456022303887202,0.0879805516424321,0.283464566929134,0.088348271446863,0.33979221964249,0.398152917685568,0.363725801822207,0.383184771157979,0.372634169291042,0.382352941176471,0.552325581395349,0.497237569060773,0.483333333333333,0.838888888888889,0,False
0.0860215053763441,0.177175301805167,0.0842293906810036,0.1605216218762,0.0949820788530466,0.674705511793465,0.145655877342419,0.4853374836173,0.0896057347670251,0.146115366866636,0.0958781362007168,0.186065433367592,0.143100511073254,0.195259743125745,0.0940860215053763,0.197099165051653,0.143719806763285,0.474290015064868,0.146107040953807,0.271653543307087,0.089628681177977,0.360783802687496,0.40865479900215,0.456757906424837,0.40817282251472,0.37989350128203,0.376470588235294,0.540697674418605,0.49171270718232,0.477777777777778,0.838888888888889,0,False
0.0842293906810036,0.1605216218762,0.0949820788530466,0.166740096331296,0.101254480286738,0.679133188070271,0.143100511073254,0.494161801501251,0.0958781362007168,0.15027556200145,0.0985663082437276,0.195259743125745,0.138841567291312,0.211507506323707,0.0788530465949821,0.169492734315755,0.150966183574879,0.471956140284567,0.0928367365195965,0.275590551181102,0.0960307298335467,0.352192454216386,0.407224317469322,0.391575644887803,0.407300386011207,0.379815495167492,0.347058823529412,0.534883720930233,0.475138121546961,0.461111111111111,0.805555555555555,0,False
0.0949820788530466,0.166740096331296,0.101254480286738,0.178081835099229,0.0985663082437276,0.684634717046538,0.131175468483816,0.486401630988787,0.0985663082437276,0.158493974027592,0.0940860215053763,0.211507506323707,0.124361158432709,0.184396482813749,0.0824372759856631,0.159251525730911,0.159420289855072,0.474128004154121,0.082427191916704,0.295275590551181,0.0985915492957746,0.342321175463746,0.399506401886473,0.387002927799193,0.412925821796961,0.375437213030261,0.3,0.540697674418605,0.486187845303867,0.472222222222222,0.827777777777778,0,False
0.101254480286738,0.178081835099229,0.0985663082437276,0.192174307216015,0.0860215053763441,0.679796631712743,0.127768313458262,0.477064220183486,0.0940860215053763,0.173017175439816,0.0788530465949821,0.184396482813749,0.127768313458262,0.174339056362272,0.0940860215053763,0.173460726356327,0.158212560386473,0.465436578950326,0.0948826035524032,0.303149606299213,0.0947503201024328,0.351430720516861,0.397315979760919,0.363642077007811,0.403588566509523,0.373742578441264,0.394117647058824,0.552325581395349,0.497237569060773,0.488888888888889,0.838888888888889,0,False
0.0985663082437276,0.192174307216015,0.0860215053763441,0.179781282847833,0.0824372759856631,0.67397521448999,0.13458262350937,0.481670489296636,0.0788530465949821,0.148783756345178,0.0824372759856631,0.174339056362272,0.138841567291312,0.188293267824764,0.0949820788530466,0.18716365046338,0.140096618357488,0.472804698512958,0.0946803558635216,0.291338582677165,0.0793854033290653,0.360615567208054,0.410017338923777,0.38837518009564,0.407208069759334,0.382613565504266,0.405882352941177,0.581395348837209,0.519337016574586,0.505555555555556,0.872222222222222,0,False
0.0860215053763441,0.179781282847833,0.0824372759856631,0.164869399215897,0.0896057347670251,0.676846997140133,0.136286201022147,0.486277738571317,0.0824372759856631,0.139793840117094,0.0940860215053763,0.188293267824764,0.1396933560477,0.201750288081222,0.0860215053763441,0.169753203898845,0.129227053140097,0.473619701270666,0.119823456175777,0.244094488188976,0.0832266325224072,0.36287243044205,0.407543069568883,0.431935807983721,0.404875072437131,0.375408990914161,0.364705882352941,0.534883720930233,0.480662983425414,0.472222222222222,0.855555555555556,0,False
0.0824372759856631,0.164869399215897,0.0896057347670251,0.172225630019588,0.0913978494623656,0.679719390872871,0.132879045996593,0.481651376146789,0.0940860215053763,0.152266930791135,0.0949820788530466,0.201750288081222,0.131175468483816,0.184652278177458,0.0896057347670251,0.172225630019588,0.143719806763285,0.465833354739309,0.103868540503501,0.255905511811024,0.0947503201024328,0.352727536247946,0.408444959088378,0.395588127536946,0.403211809596968,0.372629565414547,0.358823529411765,0.523255813953488,0.464088397790055,0.455555555555556,0.8,0,False
0.0896057347670251,0.172225630019588,0.0913978494623656,0.179583426145293,0.0878136200716846,0.676835081029552,0.13458262350937,0.478055787230099,0.0949820788530466,0.164295602874282,0.0860215053763441,0.184652278177458,0.13458262350937,0.187080335731415,0.0913978494623656,0.17585028081435,0.154589371980676,0.452309564046068,0.0843481191962638,0.291338582677165,0.0947503201024328,0.34478448430563,0.388869708289613,0.352618639850264,0.388546997463684,0.363019218565609,0.370588235294118,0.540697674418605,0.486187845303867,0.472222222222222,0.794444444444445,0,False
0.0913978494623656,0.179583426145293,0.0878136200716846,0.17219510624032,0.0896057347670251,0.674593407863188,0.140545144804089,0.481023372651813,0.0860215053763441,0.149012401207993,0.0896057347670251,0.187080335731415,0.136286201022147,0.190639940877486,0.0905017921146953,0.24166515844649,0.146135265700483,0.457418934675975,0.0982114026580427,0.291338582677165,0.0857874519846351,0.3427662648387,0.391920054508697,0.385296839424074,0.39573286694623,0.372056214594137,0.382352941176471,0.558139534883721,0.50828729281768,0.494444444444445,0.85,0,False
0.0878136200716846,0.17219510624032,0.0896057347670251,0.166452935885823,0.0958781362007168,0.676443551681874,0.143100511073254,0.486885799515957,0.0896057347670251,0.151182741116751,0.0913978494623656,0.190639940877486,0.135434412265758,0.255273747104011,0.0537634408602151,0.107491439777838,0.141304347826087,0.469067254944707,0.0988426339104619,0.263779527559055,0.089628681177977,0.357031341706289,0.407695231423681,0.389791442970765,0.415268690584135,0.37992361773218,0.358823529411765,0.540697674418605,0.480662983425414,0.472222222222222,0.816666666666667,0,False
0.0896057347670251,0.166452935885823,0.0958781362007168,0.171192182064357,0.0985663082437276,0.680098487019481,0.138841567291312,0.497245611830254,0.0913978494623656,0.154364524470836,0.0905017921146953,0.255273747104011,0.100511073253833,0.123507823575394,0.110215053763441,0.189564590157351,0.147342995169082,0.472988291065617,0.0854932579885329,0.275590551181102,0.0921895006402049,0.356547891649121,0.404954168486184,0.391761289699258,0.409886641338606,0.38084650599222,0.364705882352941,0.540697674418605,0.486187845303867,0.472222222222222,0.85,0,False
